"","sector","aislacion","calefactor","humedad","consumo","velocidad","temperatura"
"100","sector2","NO",5.10462536010891,13.9829555816839,19.1593266116231,21.7853255330444,-1.27259008907316
"101","sector1","NO",11.2400194905223,15.6909009909875,16.5687998049781,23.1920585678232,0.213759812928117
"102","sector2","SI",26.7249107534502,17.7943450764666,50.0927423715679,31.6842904011281,-0.427679827949973
"103","sector2","NO",4.33008233550936,13.0926890606488,14.0752680545627,26.9802667065577,-1.22956472711845
"104","sector1","NO",4.6961402753368,15.5188898068543,14.6564574311411,27.0568115392543,0.101193117819134
"105","sector3","NO",0.539439490598621,16.8716636450869,19.4192562342327,33.943366840681,2.17599062431746
"106","sector3","SI",9.68485698061895,12.676255105255,42.2651756183749,26.6414800724894,3.60059393571918
"107","sector3","SI",7.54353010053647,12.8448835006223,41.3137221856832,26.1358412416344,3.17605181703246
"108","sector1","NO",7.07282102624786,21.505134761552,23.5361113942525,25.1387982871806,1.1871760151629
"109","sector1","SI",17.7516007973793,13.198675888089,42.1831882934808,28.8215167512297,1.11325052348306
"110","sector3","NO",3.56382263358682,13.9999856545586,17.5579093230298,27.7218116372928,2.70427295500201
"111","sector3","NO",4.30381988175213,18.5965460768154,21.4988152683124,23.8759123615621,1.7975060745556
"112","sector3","NO",4.10939283283169,9.13595300555618,10.5213483512307,28.984339806759,1.67784703591118
"113","sector3","NO",11.8767309441453,13.1378422394184,10.5263952157402,38.795927801181,3.24827981564243
"114","sector1","SI",7.17608601744187,16.4924940598137,49.6376979209481,28.1080766724891,-0.125800513169289
"115","sector3","SI",40.2703588248646,9.06529193511381,28.8006312356999,28.6718102874935,0.710658190105283
"116","sector3","NO",3.45098161604255,20.5182192163343,20.0179709186684,28.5166188796112,1.26327692306052
"117","sector3","NO",17.6970956652405,11.7246835335562,10.7232505193883,27.4552336211511,3.37286336918728
"118","sector3","SI",33.553174061883,15.1888323990332,49.7349698198725,24.4017854935786,0.577947734448209
"119","sector3","NO",18.1774257673862,14.7723139090637,17.6453008154277,25.7453696052485,1.62645418430205
"120","sector1","NO",18.9883631645682,15.1835539711802,17.2759015237572,30.5036545256801,2.3806711491194
"121","sector2","NO",0.164230461480685,11.5873962958395,13.3271127004929,31.6105530261865,-1.32427796148037
"122","sector3","NO",3.60961738042533,15.6904653411193,17.7605897567087,35.1172492184671,2.06642459841218
"123","sector2","NO",3.81087210823288,16.5630676178076,20.4929934749408,29.0800071054992,-1.44090259684592
"124","sector2","NO",31.5801303996232,16.7236545300359,16.1264959952279,25.7957569503833,-1.52371764937058
"125","sector1","SI",6.88372970093042,15.7464239751752,53.239693446381,32.5617481143977,3.71723478518827
"126","sector2","SI",32.8175410611515,11.6049485853614,38.7338710403981,20.2435023935717,-2.26385498348651
"127","sector3","SI",14.2584244712236,9.23427261675287,37.2032923375222,43.7653102867481,5.68203529557531
"128","sector1","NO",1.07048546977517,12.4891791104084,15.459547056864,19.9262148114975,1.18140733145388
"129","sector3","NO",16.4361751257422,15.017282141879,13.7503347255656,25.7434454346899,2.7712897306517
"130","sector2","SI",23.4400763163625,19.6302352244128,58.9232033743095,25.7936551411951,-1.40051649181396
"131","sector3","NO",5.31811502296478,15.8160198604752,16.3714389699492,30.2550549418413,1.95982383031868
"132","sector2","SI",3.82732222788036,15.2132186130829,47.6098175108979,35.9745743230828,-0.13319654153855
"133","sector1","NO",1.74800206907094,11.1207726697007,13.7167140410044,22.0788696664005,1.06197264056195
"134","sector3","NO",1.39634651584957,11.4081636107699,11.4319922373282,27.1155755022316,1.73554171972378
"135","sector1","NO",8.30714117693615,9.12254977053618,3.80647869048337,26.0693973272043,0.859590948404673
"136","sector2","SI",10.535143976611,14.1807020651079,45.0618747564767,29.8148107138045,-1.62162492427808
"137","sector2","SI",4.40619111992419,10.3461313888653,36.2385137384919,26.7004727682775,-3.51292201971058
"138","sector3","NO",6.69093483127654,13.1319023973475,18.5248647626977,25.0209527862217,1.79155827893513
"139","sector3","NO",37.8890622199929,10.1621093620718,14.662197696064,24.5569141831764,2.60426257822078
"140","sector3","NO",1.7188240305911,13.2532340216344,15.8487706183445,35.1397385255682,3.78569809763226
"141","sector1","SI",4.41134278196841,11.0355692771329,39.1312204935647,29.2736402545978,0.78396209022183
"142","sector2","SI",6.58916557207704,15.5003842027826,51.373473171922,20.6268056281684,-2.87628939218079
"143","sector2","NO",1.07077178545296,11.8513445183974,14.3253099196772,22.5454865879668,0.314604256320574
"144","sector1","NO",4.89521727431566,13.4836084405216,20.0283132381096,19.1033231218814,2.81872007200777
"145","sector3","SI",12.7640030435742,12.7762307157309,40.1678480875039,24.7624455466889,2.72340529927759
"146","sector3","NO",42.0194540578578,14.9652481149131,16.3101382551038,30.1763242515955,1.18120057724908
"147","sector2","SI",6.70024681370705,14.9115973986939,49.1731024053818,23.975563188308,-2.01993465420336
"148","sector1","NO",2.09786123596132,11.547320710242,11.4731105160854,22.8152548158288,1.46164381412023
"149","sector3","NO",9.0526336760319,16.7489599005458,20.2988037394566,23.5276940101095,2.15040584957305
"150","sector3","SI",9.66994615229678,16.2767677854941,51.1787198372951,23.2018909060468,1.47719157253545
"151","sector3","SI",21.391771432945,15.2624906663984,53.2651950243054,25.4418608132639,-0.148490215399764
"152","sector3","SI",0.418061115778983,9.20707365031898,30.8508191206481,32.5761621252643,1.79484045054478
"153","sector1","SI",27.8655708119988,16.420488281098,50.0159653279586,26.9294852865069,1.39188321230791
"154","sector2","NO",7.62101125817397,12.9380242972307,15.488105477654,24.0271999051153,-1.0249298178099
"155","sector2","NO",3.58126829378307,10.5785174186673,12.8681764866246,25.9310936595213,-2.7142073213288
"156","sector3","SI",25.9022401953421,14.3956872083046,41.3810614561967,36.7290051730414,3.95008673286063
"157","sector1","SI",10.252536534843,16.9034864843936,49.7170286375156,24.5992443461674,2.2656038622093
"158","sector3","SI",6.21669915039092,16.6317920157167,49.0394837541688,26.0310440452369,2.81678961419305
"159","sector1","SI",44.8947934259763,13.2265491357039,40.2430079645933,21.4840138470668,1.4878000731945
"160","sector3","SI",8.08454943778825,16.9861974048053,52.0697700028772,33.9402651656726,1.99964015970778
"161","sector1","NO",13.0059465575488,13.6659484106353,20.1307030120396,20.7767127212583,2.95519821664555
"162","sector1","NO",0.604805229593779,9.98232197134945,12.4742268457747,31.3422360904514,1.67662260118084
"163","sector3","SI",7.8030153639139,12.3559688200017,40.0485668798172,26.9613189317497,1.3757801597146
"164","sector3","NO",5.14551726169884,14.4680842383159,15.5409137054563,30.4378390670082,3.21989703034903
"165","sector2","NO",5.67630024971929,18.6433439002748,20.4107196128687,24.0752045957868,-3.19382974712127
"166","sector1","SI",17.0255437857451,15.1476283874416,41.656598688481,33.0999139466929,1.78101383906349
"167","sector3","SI",0.695088973177065,14.4047486980804,40.2454163757211,26.8866555347642,1.21921067404307
"168","sector3","SI",9.58429793785226,14.2187451210376,46.1930568168656,19.7113562725496,-0.555592524607249
"169","sector1","NO",5.96335101872683,17.5874324003344,19.8898818998178,32.5613723048632,3.85563236387308
"170","sector3","NO",8.9600726078852,23.6677013871954,26.9983138047201,30.4390690686439,2.99725479757742
"171","sector2","SI",8.50313047836435,12.6593254644443,41.4027243308688,22.9219875510308,-1.95000878282102
"172","sector2","NO",19.8596798061373,15.5401582873594,23.053556576048,30.7661548102409,-0.122102326086141
"173","sector3","NO",4.85628142952919,10.3355836251465,9.63519852852136,25.0087638919765,0.380895231439387
"174","sector3","SI",7.1791019007088,16.8602949065858,50.2223176935776,32.1986171400692,1.88397203421477
"175","sector2","SI",1.26686530575608,9.72567396773283,35.2833198547869,23.068762006387,-2.50002897382603
"176","sector2","NO",2.94088984373957,15.5512900064825,18.2387173766704,26.137151118421,-1.91356069956919
"177","sector1","NO",12.806243635294,12.6820710189259,15.3543510109316,25.9985973053187,1.21630962166901
"178","sector2","NO",33.8230470551138,14.8644625440893,17.1188561923782,33.7330665000446,-0.438759838511208
"179","sector3","NO",15.2069846904817,12.2957586476322,15.3779195458812,30.3492598492157,1.38860989311729
"180","sector3","SI",9.2850460107894,14.7910451073265,51.4901590297026,27.7600708652815,2.39702609057288
"181","sector1","SI",2.58253863605287,11.8929690071835,42.8100631759761,28.7606172653872,0.420092456718198
"182","sector1","NO",11.0901510245622,13.5747837437888,12.7551811698586,22.0609304700973,0.293351563183951
"183","sector3","NO",2.94675367884338,12.4088556568013,12.5556914077969,30.6153802024581,-0.0335821321067307
"184","sector2","SI",18.4971514335814,10.3770272733896,40.9458443405471,30.1589681564425,-1.96066550019914
"185","sector3","SI",39.0907408834851,11.318709919231,37.456299571367,29.43117446641,2.75203301073037
"186","sector3","SI",12.9679260398717,14.624019969467,48.136684696367,21.9971269334552,1.32906525912676
"187","sector3","NO",0.981931518763304,12.2127566567313,13.8164245003828,32.3335076408845,2.23723464126093
"188","sector1","SI",13.2399759619172,14.5230943156653,45.3271738932035,26.7023002913857,0.736267223255346
"189","sector3","NO",5.87940873206527,11.6523841918764,11.3173253133622,26.7694359454117,2.23032626560103
"190","sector2","SI",0.0561143551021814,14.8510967737181,47.3021841291657,22.2850837540601,-0.9660934855926
"191","sector1","NO",13.4080101917954,13.724901861879,18.1480911518619,23.6990123236993,1.02746308823462
"192","sector1","NO",10.8588020528818,14.7512196512747,19.0543054764567,26.4885995665564,1.01151078660509
"193","sector3","NO",26.3584820133122,15.5194277673821,20.3486151474454,17.5273017022249,-0.119604774884236
"194","sector3","NO",7.6592652368665,18.2931184500603,20.7987330773684,32.2953061721813,1.66611453413283
"195","sector1","NO",26.1578557074994,11.9607522396074,11.2948008775985,26.5350041046766,2.73843807844589
"196","sector3","SI",31.6238411499147,12.674047114502,46.3107798688082,29.6582852292816,1.95288157052675
"197","sector2","NO",2.41065753623843,12.6739880626126,15.2516644855993,20.0235297505101,-3.14488606171515
"198","sector2","SI",42.025435766684,13.6708469121207,41.8123151685102,24.0322654802084,-1.97764201832833
"199","sector2","NO",1.39292842708528,10.7223654425768,13.3380902593601,36.3282449960817,1.65485089817368
"200","sector2","SI",32.1180134249811,11.9574427195382,37.3508115816854,36.0468655095691,-0.704849828546375
"201","sector3","NO",11.2302969548698,14.5703439208195,14.9319785611091,36.7635994717935,2.4554118322403
"202","sector1","NO",8.5865661387299,14.2683267415618,14.5057645388666,26.9214446188425,2.38571678996188
"203","sector3","NO",7.42705911355925,15.4470651174037,20.1683096428002,22.2809829046164,0.093101151063662
"204","sector2","SI",16.2694366081598,12.6018210173573,38.5005101934304,25.5292188047727,-2.20459211998215
"205","sector1","SI",5.16905215568841,15.7249469763494,46.1250736958086,21.0035728822292,1.27674750617588
"206","sector3","SI",17.6534368275645,15.1192888818674,48.5557656823954,26.4810727906403,0.44513954652573
"207","sector2","SI",6.07935084030032,10.4242599985473,37.9696767982628,26.1563887958992,-1.91588379573862
"208","sector2","NO",18.6751642256024,12.2888149601709,16.1283744994796,22.1401849267158,-2.11607829524751
"209","sector3","NO",19.4259593068602,14.0883496410686,12.3614698106188,28.4344431353791,1.06557829738174
"210","sector3","SI",30.1255904121285,10.0609120829903,29.4852277264805,27.0295128092339,3.45677622796902
"211","sector2","NO",7.64109761412156,15.439201353239,23.3455294321019,27.7190159703953,-0.933819115150058
"212","sector3","NO",16.3888548492434,13.0907491502392,16.9924107133998,23.3504862601619,2.64932781596065
"213","sector3","NO",4.41972735337913,12.3472726732983,16.452548108437,32.4338350881166,2.63336547843359
"214","sector3","SI",7.37785519938428,13.7724651736088,48.3304607956296,26.0106251407267,2.2631319262963
"215","sector1","NO",1.35396326892078,13.0479929549345,15.7085194645038,30.8875636225054,1.17643915374991
"216","sector1","NO",2.08498980849981,11.3059024791866,12.5104493003672,27.5496089521719,1.30245950576588
"217","sector1","SI",12.4113552361251,16.1215489221348,49.4052022107161,24.8500820570747,2.0821641914142
"218","sector1","NO",11.7422407395662,16.7190935559828,22.0385276076013,30.1019582179685,0.501570481286925
"219","sector3","SI",0.8966259425506,11.6561102555335,39.7721661984932,28.5972702534872,1.20565538619602
"220","sector2","SI",20.2923223367872,10.7901526466507,35.497565930118,40.9797994639612,-0.709955746964243
"221","sector2","NO",20.2056544451954,13.2581526682948,18.9529821365733,31.8338331963916,0.299633391923413
"222","sector3","NO",0.641505676321685,16.8257005784234,22.5838090832831,18.9128721598679,0.321936661829067
"223","sector1","NO",20.3792621186915,9.99136744389993,14.5330315804144,26.8733456673752,1.8447256239481
"224","sector3","SI",5.08556522894651,14.7083922692089,46.7699467885301,31.7405857238916,2.611808394854
"225","sector2","NO",9.88629821645928,18.2102030572024,21.514448886273,22.059249529222,-0.397689333407921
"226","sector2","NO",5.93489055056125,15.6024168727579,23.4260095917121,28.1360885307693,-2.62513167894219
"227","sector2","NO",6.57774886116385,18.849048006497,21.1534158329686,27.4003583448061,-3.95646801217432
"228","sector1","NO",9.46173845749953,17.3052052922212,18.3448590728009,28.4385305905866,1.83889837769684
"229","sector1","SI",22.2312263200495,18.0752845627783,61.0293797019441,27.0389884674635,1.56707857566066
"230","sector2","NO",5.40560168214142,14.3273982963768,18.7318468385848,23.2862924484406,-2.02397312008217
"231","sector1","SI",7.18491341250853,16.0374832330692,47.8964069485053,25.4582903141199,0.696070151636907
"232","sector2","NO",23.6231713327291,13.0265423021401,19.2069696802359,34.1778992409552,-0.291658659633894
"233","sector2","NO",15.7757115728202,13.9987082640435,16.8088474923644,29.0053127333124,-3.49189761905685
"234","sector3","NO",3.39124274352773,8.17943138482697,7.76211461586109,32.7301478135114,1.0180142508703
"235","sector3","SI",0.05621038377285,10.547041664591,36.4206450053791,23.625501832405,1.72136067796479
"236","sector1","SI",1.68484090361744,13.6830080464055,41.8944071535657,19.6820594301655,-1.0429368842827
"237","sector3","NO",29.1294137371664,12.3682855855216,13.7767113357824,40.2485616608278,3.69607881180233
"238","sector2","NO",8.6783962040664,16.4351428410195,21.0824019478508,30.4485230594873,-1.06176888114979
"239","sector1","NO",29.3748398108368,18.4560001367163,16.4276742655553,23.5361015960149,0.252515490620761
"240","sector1","SI",0.0774860242381692,11.3168891896307,37.345654221383,19.0184275151632,-0.0945086878546478
"241","sector1","SI",9.96531323487771,11.0489071938343,41.3734387262675,25.8934561450245,1.71498821495527
"242","sector2","NO",2.52688163258919,14.307448597825,17.6303291992719,24.3603338747785,-1.40282187789171
"243","sector3","SI",7.13166669900429,15.3034354252932,50.1149487964015,35.5279817124856,2.86883716164759
"244","sector3","SI",4.30018609389663,13.8315402405852,45.835982360929,27.8477892605923,2.46557492111181
"245","sector3","SI",7.33695263001037,17.0959895167226,55.8563952074448,30.3675051250822,2.73941035368437
"246","sector3","SI",13.4202219821037,18.6040072591333,54.8071459132906,23.5970979642744,2.33949920381257
"247","sector3","SI",5.01837755087763,19.7390672153013,61.4591613745918,22.7179967314024,0.0591571277338123
"248","sector3","SI",9.312114572644,14.3583889841894,45.2661282723233,25.5334135065936,1.32888283209426
"249","sector2","SI",4.90207029972225,15.661955647095,52.8173917367131,26.2629580125821,-1.01434940934743
"250","sector2","NO",5.85385401267558,11.2067256415883,10.0008940450507,24.4927090080841,-1.55536116848331
"251","sector2","SI",21.212367007188,13.3635133613896,41.7492651715665,38.3985673815849,-0.638922482362818
"252","sector1","NO",33.0144254846458,14.8187287160697,17.598326340464,20.5695558482681,1.22686087311216
"253","sector1","NO",0.250394274480641,11.777241412323,14.2912270221868,20.7320256391984,0.0821411169231742
"254","sector1","SI",2.61119007132947,14.5417557904947,47.9234301570011,57.2202959485298,4.55217684966624
"255","sector2","NO",0.822473351088536,19.0654042939588,19.021828439152,23.9411644749098,-2.40488041339287
"256","sector3","NO",8.3159616119684,19.4575491390734,22.7979222100616,26.9775104581035,0.701284657820705
"257","sector2","NO",24.8673895547602,11.8102480991032,14.2775277416129,43.2250284331,0.529317011009444
"258","sector2","NO",12.750107962218,13.2203115185176,15.2925784862415,24.1399518088985,-2.28771883582897
"259","sector2","NO",7.11634537163091,10.2707420583247,14.2583526771608,25.8371023527962,-3.74508426127105
"260","sector3","SI",7.55628603723855,17.2296524662448,57.8465231191088,28.6892471836785,1.31609266676979
"261","sector1","NO",1.51407087687403,15.9856539336082,12.3077587945535,25.8235035903813,-0.00595460539172787
"262","sector2","NO",0.645976806990802,14.5881633802423,16.6609173828876,26.1445871884392,-1.68527069762546
"263","sector3","NO",2.42836918216199,9.94370067206484,7.10683596445287,25.1564299513758,1.69743038336058
"264","sector3","SI",2.98627150245011,12.0542502409619,38.5398589786469,29.4686201882481,-0.464545463499636
"265","sector2","SI",13.211471279663,11.9656086223133,36.8073651199875,30.1839671744699,-1.65385888132011
"266","sector3","NO",6.3686537835747,16.1736801884738,19.6784475300006,23.9506145320902,1.68756291944912
"267","sector2","NO",4.03082400094718,16.0825426377036,20.4530842795433,30.0989882784688,-1.73057359600655
"268","sector1","SI",2.024178184581,14.9139252996,45.089430467327,23.0023537714887,-0.794618786145302
"269","sector3","NO",11.4458908322723,11.9879874361776,11.9096817357822,30.5158618300002,1.59430430443437
"270","sector3","NO",24.9402965033863,11.6994192663363,14.4023989612651,30.5712492041798,2.78863627238406
"271","sector3","NO",36.2245485724366,17.195571403419,17.3361324208255,21.1655290992388,0.0129250568142618
"272","sector3","NO",5.84502057638019,15.4638282756211,20.622663489565,25.3172933125937,0.172069951379748
"273","sector2","NO",2.71897113416344,14.8784421152401,17.1607794873937,25.9396674937988,-1.51094941282695
"274","sector3","SI",0.089770657941699,13.0119425246738,40.9422733831195,30.9230449621555,2.43198582290935
"275","sector2","SI",7.10731266597811,14.5153201952229,47.7592019309357,32.9912975098684,1.12426287244344
"276","sector1","SI",11.0269338104086,16.597709668846,53.6964550505699,44.2658119084796,2.63774151197861
"277","sector2","NO",0.347248245961964,10.9517727134072,12.9069939829197,28.6293210837395,-1.66407726600002
"278","sector3","NO",4.43715203374302,12.2136796485112,14.5226848914075,32.931715260415,1.21104248652147
