"","sector","aislacion","calefactor","humedad","consumo","velocidad","temperatura"
"15760","sector2","SI",12.8799390509249,16.6663984695253,52.9612395004034,24.2793692963052,-0.619895722212273
"17523","sector3","NO",1.2243043407453,13.4330781040101,14.6193923086006,25.1728377187335,1.45330195012276
"2439","sector1","NO",20.1256487557241,11.2061552494226,13.1753726892131,22.8291052338607,1.25249407832665
"21744","sector3","NO",39.2430747093117,14.4113150329182,13.6438213389318,19.7775898301139,-1.17966226388286
"6858","sector3","NO",11.2495115115763,18.0697486186016,26.3385658061212,26.270648511347,0.991449341597345
"20541","sector1","NO",2.64402109198272,16.1939147651465,21.8446335707036,40.8185855398533,3.86370498372992
"31612","sector3","NO",29.9217002822046,18.8617295514157,22.9684102792214,30.1349547929091,0.5297030110464
"20944","sector3","NO",11.6149065359951,19.4847922205532,21.5505739896856,29.7463665436259,1.14403276771047
"9129","sector1","NO",39.2266779185689,14.7695064062494,16.2574055433264,29.2187195310006,1.04030969940055
"7888","sector3","SI",11.8051327108861,12.7281986750279,44.5185308915297,25.0114947420641,1.06417745422743
"9073","sector3","NO",2.35394012648612,14.1151417917602,19.0636479842151,31.9202545442428,2.71280688564925
"25288","sector1","NO",25.6745225737307,11.5047363065126,15.2266905360132,39.3157448893145,2.86551504332958
"3150","sector2","SI",4.62321718689054,11.7260061049898,37.9752072056011,21.9664337598557,-3.52048042998153
"15036","sector3","SI",33.1683655066376,13.4098484247845,45.4121896009569,29.2494383551385,2.91405889569529
"7211","sector3","SI",3.01307929679751,15.1065010060552,47.9625550563692,24.3768534122744,0.851049462085533
"14689","sector2","NO",5.30941788572818,14.9473307226765,19.528298345916,26.4165206488992,-2.67925635121396
"13844","sector2","SI",8.50085954139841,19.4521760992444,61.05898342908,27.5670753440403,-1.185114169612
"1468","sector1","SI",17.1877664204112,13.5503835262275,41.0329436987081,23.3401719927643,0.574914929307246
"1600","sector1","SI",15.2227626515313,16.3412635646068,52.7798428570226,26.3632467764923,1.7955208691457
"9408","sector2","SI",0.120338904671371,12.0275444583411,39.7184502140092,23.9941725435793,-1.13102543281477
"32851","sector1","NO",2.13842204306275,15.7526223938177,23.2805311645393,24.7034906294465,1.16490653080464
"18914","sector2","SI",5.21271314006299,14.6648801215521,44.2905249497983,41.3765671014709,-0.335315791852677
"30154","sector1","NO",12.3254103116215,14.8403985191754,18.4335210586031,29.1594461363623,0.93737626511272
"29622","sector1","NO",15.6304091579261,18.2426996822761,22.6701951958187,25.6257721174942,2.40284021213486
"20903","sector2","NO",5.98354619462043,12.4445977387662,18.3137738104664,20.4683128177537,-4.01609375398868
"28046","sector2","SI",7.13280697317469,14.3092879898701,48.1549231071532,24.3850726765066,-3.23357536827605
"12840","sector2","NO",3.25956790242344,10.9706998088891,8.37366279662772,22.5319962797202,-1.91166803826181
"22373","sector2","NO",2.88474952802062,11.2227627910806,16.9589431820797,24.4287548797197,-2.52568833162151
"13334","sector2","NO",3.80607489931977,11.671963196936,14.6342027540885,27.6346107226487,-2.2456088080585
"866","sector2","NO",0.929679728477395,14.3877767611643,17.2838322757772,23.0509802433351,-2.12199361629748
"15439","sector2","SI",3.12413526233286,12.7909850243129,44.2860969411251,28.4186945913533,-2.35701817441709
"25716","sector3","SI",0.0214981473982334,10.9031311416188,32.3075307333748,27.5064829037753,1.87620898978394
"33425","sector3","NO",2.29944535065442,11.9006550858066,15.9459445691703,26.724944853678,0.22874343024782
"7608","sector3","NO",16.0284778653624,13.355933749955,11.9279749094268,31.7701627081208,0.406906564316738
"15196","sector1","SI",0.919232999413917,15.8033903596779,52.5308043732236,24.9012865220722,1.75006300585977
"19200","sector2","NO",1.46550536155701,18.8833089991603,22.936143087273,25.6163844035832,-2.42084316441061
"27220","sector3","NO",4.08851847983897,14.7813429710881,20.1211663160171,20.69727692912,0.684935245662773
"7457","sector3","NO",8.19166784132731,15.621178330444,19.6325198107378,25.678298698481,1.93378010430523
"758","sector2","NO",3.70210415218025,11.4115148029991,16.6823428396433,38.0288809357955,0.269842393372996
"17528","sector1","NO",13.1178039587559,20.0053783807203,26.7658324553758,18.5353428688775,-0.481035334588565
"3010","sector3","SI",24.6965366775606,12.0631903552365,42.2980141291152,25.9304629531883,0.0181165134386385
"27756","sector1","NO",2.30142136873945,14.3897608041701,19.3337499778298,25.1737288678039,0.966142677235852
"29736","sector3","NO",10.4685715740086,13.2659414166895,17.5929973050434,32.2157187886183,3.31363259078019
"8288","sector1","SI",0.311937173828483,13.6572129188822,40.4965002718529,23.3325750700705,-1.31186977170023
"25390","sector2","NO",1.18147850502282,17.8185084604484,21.5723815694918,25.7910672283234,-2.00416474523974
"8824","sector3","NO",1.18404736742377,16.1872119014527,18.1971265370402,24.6098861729732,0.713610617422496
"11092","sector2","NO",7.9524220104447,12.6305812963657,14.9451824026733,39.8758663790191,0.7853404191603
"31422","sector1","NO",14.1411096966805,14.0769928387451,19.3803111728692,25.0852985877136,0.624846107168782
"12312","sector2","NO",4.7894939687103,12.7810475893039,14.4177468378136,25.951958367389,-1.69371998248564
"12769","sector3","NO",10.1985263540865,16.732458533403,17.8209136408494,30.9427419670006,1.95281864957168
"27621","sector3","SI",0.446365494281054,16.4195301050137,50.6656057507695,23.4364779600093,0.225825032851117
"34102","sector3","SI",7.73220768156362,10.2721091825236,36.4621078686417,29.3099784405963,0.583661067800479
"12923","sector2","NO",8.1087043855989,13.7836915374955,19.1008241725093,28.6633817515412,-1.78896536768397
"1047","sector2","NO",9.77787010329676,9.14479537414043,10.1214471541007,23.9393049602473,-2.41996718673036
"31602","sector3","SI",6.21373939793557,15.2051573329658,47.2372887825835,39.420554775023,3.32352081641427
"28432","sector3","NO",1.97074799332768,10.2928264541062,12.7378628647813,38.7827555311749,2.31739118414449
"11816","sector2","NO",19.8094518846812,13.568554539624,11.987090454728,23.1026371826566,-1.94211261860452
"699","sector3","SI",6.43334660940659,10.9437146087262,35.96763402586,23.8848227734798,2.1210882734426
"7954","sector1","SI",2.3657355690375,15.6826501941757,48.8146856242652,28.9173185791587,2.95920826819812
"10740","sector3","NO",9.47473046337088,9.86586611709384,11.0983847719824,33.1998296963931,1.43251709740463
"18383","sector2","NO",22.0842521438811,16.8906283044721,21.0579567188804,35.3032030412151,-2.69359495135045
"30867","sector2","SI",0.511605562642217,10.5541453149345,39.9949699217736,26.848697105544,-1.33170117575625
"18970","sector3","NO",31.7281642539387,14.4255284123968,18.6494091571243,23.8663657856324,0.395278389517451
"5828","sector3","NO",1.45351995714009,14.8145922488507,19.3065053432779,29.4079300221958,1.30363591438535
"29530","sector1","NO",3.69278078898787,12.1755417027047,17.400147502705,33.4225950331267,2.01835515334213
"28502","sector3","NO",4.35881101060659,15.101339650134,17.7915741879471,27.7078262109585,1.50838693868133
"34675","sector3","NO",8.88417819472861,19.5609123510532,20.7497174000486,36.7678510315046,2.61279035324904
"20522","sector1","NO",6.07114388141781,8.28856266610886,15.8626493035057,28.0660548962431,0.155205532166987
"25649","sector3","NO",0.29027392910224,14.6913053384607,16.8731608725456,34.365256788993,1.70490641030933
"27013","sector1","NO",10.6980395499141,16.3818878533975,13.5076523053958,23.9262106691773,-0.634632612982024
"27036","sector1","NO",20.1251021205428,11.4415984488884,11.890072830579,27.8479633317768,1.72327113047704
"167","sector3","SI",0.695088973177065,14.4047486980804,40.2454163757211,26.8866555347642,1.21921067404307
"15932","sector3","NO",1.83250658679754,13.3650107225138,13.7633105895508,42.7106600818638,4.62196658400152
"17192","sector1","NO",5.81742623820901,15.4578104428135,17.3625209063094,29.0440970179722,0.388101783232344
"9311","sector3","SI",5.71036288049072,18.1544823467255,57.2257551898388,24.6683392218696,1.10572675668657
"1462","sector1","NO",6.0802502346843,13.0706421624344,18.9783228743639,33.5931685866026,1.20368132503907
"22727","sector3","NO",14.446885100657,16.1403501459549,19.3433342328093,30.1026952247322,0.317570591668235
"25659","sector1","NO",1.11184328328818,15.3302676368423,19.8983612147101,25.0441900272724,0.99799495587223
"23883","sector3","NO",4.89508305676281,16.2204071579589,18.4929182849549,31.5969282392239,1.47918972249147
"12900","sector2","NO",2.03236364293844,13.0459889952595,18.5638234535843,25.0062238728837,-3.26829531942947
"16282","sector2","NO",17.5543131514975,13.9530739753334,19.9590753933931,26.3710903839122,-3.64922467247751
"27160","sector1","NO",2.42421326227486,12.2733829936617,12.4511943211983,28.2236371651281,0.473437772233374
"28720","sector3","NO",13.1939451857926,12.9072389761855,12.4168613692359,22.9387611148732,1.29670763804558
"26607","sector1","SI",4.47643623687327,16.5115872179128,47.0237922735971,23.6262950902005,1.50143739412298
"27038","sector3","SI",19.0368522136452,15.7837197416073,46.2063933220805,25.586022761389,0.427331083809794
"18532","sector3","NO",4.02014311778605,17.4787807495727,20.7692146388852,32.2162138183983,3.09794761362504
"14176","sector3","SI",3.60600909683853,14.2177584132479,47.8557633142415,24.6148116208026,0.220540868304931
"17740","sector3","NO",3.35964056197554,13.7778957373121,14.7294312951072,28.9624893058781,0.243047329565914
"11820","sector2","NO",41.9987369122173,14.6384595450627,20.7229121381007,25.8372158759414,-1.04282536657891
"15391","sector2","NO",0.42337315617809,11.4816832175868,14.401944827013,33.3944235215784,-0.148982402094777
"10278","sector3","SI",0.319569217972457,9.52192710894151,31.8631190842247,26.7434772776622,1.66412465161345
"28814","sector3","SI",2.05322430342046,12.0000757473109,41.0203452862682,21.1168991161337,0.710061966526696
"4110","sector3","NO",10.9708084892588,19.3126682676735,25.0775462312722,19.7892991027383,0.658351020103472
"526","sector3","NO",7.6322278205945,10.679916213929,12.7361938387988,23.1259858258797,1.88972519360965
"16042","sector3","NO",4.59766620770097,13.3437259320252,13.8418501996036,38.6614584093501,3.40187357754174
"19823","sector2","NO",4.77642680052668,17.6224697403112,17.3858533361318,28.9245501291438,-1.00098619983364
"32485","sector1","SI",2.29980330914259,15.0103000767997,49.1092808546995,25.1883831093245,2.31350181850496
"14682","sector2","NO",11.7275985512407,16.2731057172755,17.0670166661094,30.7040980384387,-1.65951027892961
"29795","sector3","SI",1.46204630844295,15.7376624848727,46.5064774903055,29.9413457654956,2.72786989850127
"9537","sector3","SI",13.0694393902541,17.617800435673,52.7107142510569,24.1835910588891,1.59636176879826
"27493","sector2","NO",11.1149336020918,20.1640947762867,26.0861437121114,27.4664928687308,-1.66807185582365
"20797","sector1","NO",1.64096084475871,13.7609557927489,16.4165601065846,31.5487889830006,2.43691477163515
"33136","sector2","SI",10.1967661078544,10.2977287839956,37.5740135453643,33.1036830587312,-0.433278342800354
"19450","sector1","SI",12.3768143258513,14.4289491778839,48.7693811289294,29.4023825234098,3.44484572829746
"1606","sector2","NO",49.0510724641779,14.0202891614736,16.9796564525202,32.8264310348006,0.826560190967861
"21541","sector3","NO",5.87850225326314,17.0808980713521,21.937390262022,22.1224355900614,1.20198556453968
"8579","sector3","NO",24.7271419117663,15.5554098115429,17.0133761780573,25.6919518533355,2.61330643222874
"1607","sector1","SI",42.5966917325683,16.0307169339715,53.5332718963968,22.6313758666972,3.35874108897065
"32030","sector3","NO",1.11077046021819,12.2335744934145,14.0409871095786,27.031413315053,2.79704847859484
"6115","sector3","NO",12.2986225779624,15.0887864916632,24.1369026543141,41.6648299720838,2.12338227565098
"19813","sector3","NO",19.2341240487041,18.4648651296559,19.4612109169475,28.236837913007,1.84340515983827
"27953","sector3","NO",4.04024505522102,20.4664454888455,23.0109217974898,19.7489024555592,0.0378318068027569
"6078","sector3","SI",1.67691238885499,12.6559767463211,40.1501125074116,30.4776801890013,1.67350194824631
"6765","sector2","NO",0.581440422313947,16.5627219600833,21.6944863101976,27.1271078076166,0.361899887879507
"18075","sector3","SI",1.31011397577822,12.0834877654285,39.7187387070974,22.0348199601984,1.36414028909565
"6976","sector3","NO",2.92754462920129,14.8800684895224,16.5771476811976,28.112591851766,2.40908922199093
"4488","sector1","SI",4.5517718872844,16.7450457540521,50.0236941908456,23.580527129865,1.17834013650174
"7565","sector1","SI",6.4667757274583,12.0227542728454,41.6329325456373,25.2078946624411,1.49150035888207
"28568","sector3","NO",27.5793124163959,11.178197582841,15.0060267444299,25.7663663313226,1.22842734206615
"834","sector1","NO",26.5439004997227,13.6539040761922,17.3609901894889,22.8572422720135,2.13261311105689
"16965","sector2","NO",2.62110734469419,9.52833321474268,7.5049533293363,25.3473778753401,-0.587149075323429
"28410","sector3","SI",15.2274652562084,13.6913506449697,47.6437644753016,26.2694858154267,1.03524828162154
"770","sector2","SI",6.65632148514364,12.6603857021762,41.291290324752,28.5580974468398,-0.947962368916704
"654","sector1","NO",6.71073851641268,14.1277541358628,17.3711478133573,34.7799147556303,2.01732140040299
"32092","sector3","NO",31.9486401626799,15.0620471136854,22.2448511912204,29.8898024686151,1.83190939899391
"31058","sector2","NO",14.8778713201583,9.67663639393886,14.1053711312338,26.9429433619467,-2.59586966177581
"21245","sector3","SI",6.23987082391977,14.0360657552157,43.9518499443457,21.0415008122593,1.1802791025127
"11291","sector3","NO",5.6620912021026,10.4278798507425,13.8681056658366,22.1129019428333,2.01967394365761
"20309","sector2","NO",21.1223206654976,11.5980792954344,15.4712626606072,32.6046506897732,-1.1314359417661
"14265","sector2","NO",1.44357197452337,19.4591325928243,26.2322093372618,20.4412252632039,-2.41460247575679
"32398","sector3","NO",22.519527912087,12.9780524526296,12.9414716845331,29.2357664406766,2.50700106100481
"22197","sector3","SI",20.4993486396017,14.8896657404933,48.1755127718151,21.173924924979,1.65073732399155
"5137","sector2","NO",9.47611060882819,17.2623288757802,19.2985887656027,24.929696956903,-1.81323654492533
"17685","sector3","SI",0.667368518188596,14.3137407247743,46.5838691337424,27.2530306461835,1.29033917875957
"27668","sector2","SI",2.2098957747221,14.3135137497314,46.3385057553523,34.7626553224515,-0.980910323158246
"12320","sector3","SI",10.8742266796054,10.7492168721505,35.4638047480501,21.863462945025,0.696390119402606
"19390","sector3","NO",0.335195024170012,16.1520369419494,20.3060236429988,25.923958262739,0.780081670127787
"28788","sector3","NO",1.92696852457264,16.251577414808,15.4813518835034,27.7637438064036,1.38315346317073
"7924","sector3","NO",11.7778119254382,10.6129338741265,12.437755986858,25.3993069096889,1.21330471475179
"9489","sector2","NO",3.58065645210445,13.8970827671087,16.468040887521,21.3425783478793,-2.09241475680043
"33730","sector1","NO",4.44628080966145,11.9808232654118,11.1169020501697,31.8253252460523,2.63417221680479
"6347","sector1","NO",1.29132351372391,11.0531264025604,13.2919746655107,25.1775857519853,1.13765512604444
"17215","sector3","NO",7.74239864158344,11.8955847515747,12.5446920017437,23.7866041087308,2.27155783344575
"23863","sector3","NO",0.908908366856259,15.3426760487757,17.0756463948519,23.2323510076377,1.09892041752634
"3167","sector3","NO",39.1859154940999,12.666967129133,15.4847577448846,27.9653878691293,0.758258256538543
"8278","sector3","SI",9.25802584154592,12.6245236381761,41.7191592972573,28.2293806232302,3.60935407879963
"14390","sector1","NO",15.9528675130449,14.2669717707428,16.0746609420592,25.2997028741724,0.88223916535804
"2787","sector2","SI",11.3041815036892,10.2110156397929,34.0781486986372,25.8225554114531,-2.34521556386967
"20157","sector2","NO",9.78457232522841,12.3390442585659,9.95268373933313,34.1128328163553,-0.281359496661828
"28521","sector2","SI",1.36750921607018,13.33828515342,44.6011371119443,21.0153923630798,-3.35230411484932
"28310","sector2","SI",5.86370987817645,16.3293860007933,49.2802613369364,33.9075379072789,-1.53414952469207
"6876","sector1","NO",2.86700453609228,15.3772011971782,16.7398119637225,26.3281410197213,1.31800000058866
"8983","sector1","SI",20.8207850650007,15.3181559976929,48.1526689962487,23.6104709228703,-1.93331137269365
"9830","sector2","NO",7.71317490062072,9.11642008250553,8.49873386172835,23.035515468151,-1.20949104482431
"26235","sector1","SI",13.1979920897157,16.9701448244016,52.7277916319248,29.4172172108005,1.85864736732459
"25007","sector2","SI",16.6569728023353,12.1141085506564,41.9702639724485,29.278553588483,-1.55122610245666
"2534","sector2","SI",3.29288244713098,15.9415872665712,48.5203171956328,25.2643011516795,-0.998252266360999
"3986","sector1","NO",8.54412208166812,11.5420179911036,13.0584550971295,27.4706440604175,1.75095981675134
"14763","sector3","NO",0.77474758203522,15.6071606472859,17.4980707297588,31.0618662706623,1.97385757859789
"9520","sector1","NO",4.60380500182509,9.78619914919023,12.3313599817125,36.293083818378,3.24733049554848
"32992","sector2","NO",10.4882129650087,16.9231898723719,16.2490945500771,30.2247071712586,-1.01481752818091
"6556","sector2","NO",22.0989824645045,12.3020665768684,15.0643725965158,21.3401609932882,-2.37932274407602
"2039","sector2","NO",5.33405390568078,14.2769051947788,14.6632066399845,25.7952206302946,-3.21337276706816
"1751","sector3","NO",39.8568495155728,8.93153647834207,7.92886434593,21.7930254213207,-0.0402702994569976
"71","sector3","NO",42.1040974904723,13.6618614490828,18.0689414198516,35.610576417917,1.95864151557027
"5808","sector3","NO",3.6918327678733,14.9578066723512,12.3791605716823,26.8512023510787,1.5838949257477
"26188","sector3","NO",4.13114160299301,16.81076439714,16.5878957457453,22.3845498796049,2.5454638600609
"31415","sector3","NO",0.497712222859263,11.8623547597097,17.3613880058623,25.7228209760565,0.380221250080988
"18106","sector3","NO",13.1848199102552,13.2665414434116,17.1201066831749,35.7598740577308,1.21542626709447
"25891","sector2","NO",4.14403372444212,13.5188742874338,13.4803615311772,34.7331184174302,-1.08385307212391
"26378","sector3","SI",21.2183927517721,16.5261950846729,52.8721979141666,25.8068018870769,-0.399172366659378
"12698","sector2","NO",1.44980531185865,13.4763911255171,15.4388883236369,27.0008696885601,-3.69180011653693
"29994","sector1","NO",8.15117324660432,16.2788130981511,19.3586517733804,28.139993507431,1.83291413654135
"1358","sector1","NO",1.20226199738681,11.3103391690211,13.1582864886309,42.4421317079204,3.613115223566
"16756","sector1","NO",4.69022150089561,15.0990015194263,16.1573874373152,32.8832295424646,2.66513005445949
"7504","sector2","NO",22.970006802418,9.6606305619998,10.1642401415022,29.4910890648882,-1.63244642167001
"34084","sector1","NO",7.28522167499078,13.7483761531331,17.4970059722613,30.7906352257226,1.51458432967569
"14664","sector2","NO",1.25142440665513,9.82965124331538,17.6568328018679,25.3944748088805,-2.14988202593724
"24864","sector2","SI",14.1999588698636,13.2729256743866,45.6977588272323,33.8085817241338,-0.709202054713118
"7235","sector3","SI",9.57381596746755,15.4195347055877,48.6218260428314,29.2639604186728,2.58579058177955
"1219","sector3","NO",5.50181440543383,15.0454386038052,14.715714391119,26.4837874344119,1.85138863368661
"11012","sector2","NO",5.31433476600796,13.5178022629556,14.133167211323,32.2024097121179,0.170544054691928
"11340","sector1","SI",14.8406149113138,12.9722861196799,39.1339710079362,55.7103010574313,5.3632039211553
"14044","sector1","NO",1.23947727699335,12.971980070046,17.2335798182856,27.3228712445359,1.33949673509863
"33028","sector2","NO",1.59803092945367,15.624149250354,17.3736222360295,24.6611152657159,-1.54154618807025
"16263","sector3","SI",14.6088349624517,13.8460755713161,46.1983807628328,24.9405879257727,2.3830088713551
"8137","sector2","SI",9.86875845077348,12.7635222195752,39.8406401738198,21.9985997983257,-2.336273883168
"20840","sector2","NO",0.382675821892917,12.9258629271861,17.8376303957946,31.6263058602356,-1.04314548447227
"23518","sector2","NO",9.07987398666266,14.4013167676667,15.2335648114156,33.3930779139041,-1.52367635454174
"14397","sector1","NO",0.582372587296587,14.3681788479535,13.0889295984523,26.5447953635436,-0.646920241671703
"2142","sector1","SI",5.59814965818077,16.7242158923308,54.0364658560321,22.9256047972472,0.617576543153501
"31662","sector1","NO",12.4065407640756,10.477028714112,14.8372873293573,26.800790744618,2.6669740211694
"19969","sector1","SI",19.3886435671344,17.1740932976439,49.2356027333027,23.4848793691951,1.38983572677664
"2833","sector1","NO",16.1860110788586,11.8555365725046,16.4010991418346,28.4839958901536,-0.0613970124634515
"24949","sector2","SI",4.832859095186,12.7566532177961,41.0280823686764,29.8674782519199,1.47932467984437
"666","sector3","NO",43.0449341584869,14.9588958090238,21.1288324968,24.8601465932603,1.60635570264678
"29330","sector3","SI",9.78648276476038,8.68926465276328,28.1636782558478,22.3819944580577,-0.00409236540588609
"32055","sector2","NO",7.65675509306503,14.0565177745224,12.6110240308254,31.2275364835918,-1.00624861438111
"20656","sector3","SI",12.020524371044,13.6939499414013,44.4019818939173,23.9603288646649,1.99930345740913
"1028","sector1","NO",7.73894556756032,10.0542084032175,6.29407952122707,24.227206324978,0.377965163869288
"22646","sector2","SI",0.342936317054296,12.1524230074637,37.1013383226276,37.0404233792109,-0.148695051834054
"29450","sector1","NO",5.54674972780049,11.9929085434638,12.3508955838017,37.2723866038952,2.60501396082924
"21734","sector3","NO",13.4836450960012,13.9799308099199,10.6489617894314,24.1851448173674,-1.4114228833801
"30324","sector1","SI",5.14515953138471,13.6392476370483,44.4994078727743,32.7288278454988,4.70513643264411
"23723","sector3","SI",3.83868015836924,15.5518828328984,52.1741601504796,27.1864208170025,0.655482135105197
"4129","sector3","NO",4.40503731369972,13.8866130602014,15.4699957331651,31.9769280526439,3.95707328577825
"7435","sector1","SI",29.2421070469503,16.6296576307487,45.7053842324171,31.0176663481137,2.38263910535606
"13545","sector3","SI",14.9734733990374,13.4314314015021,43.9551669298565,27.6775718218738,1.0427819039009
"19131","sector3","NO",11.1357017013214,15.2222731781817,15.287522131771,34.9953795901341,3.73332102702843
"32956","sector2","NO",1.49909463245422,10.9751667097141,13.2448024713215,22.38565983634,-0.980352021219442
"17510","sector3","SI",10.129603864205,13.8752042114619,39.5849560434888,36.8579439639718,2.86255660447778
"8361","sector3","NO",0.586142400279641,14.3129815159361,18.2295415438987,21.770610040341,0.931646913682578
"19468","sector3","NO",13.5186791602047,18.4766447653195,24.3571089766539,23.5843423777527,-0.103578503118146
"15779","sector1","SI",2.38028760068119,19.827364417419,60.2890140535037,25.6418041368332,-0.50855508933497
"6727","sector3","NO",4.33277982287109,16.6626808379754,20.6531707122726,23.0501261821169,0.327220231696228
"12293","sector1","SI",1.92500297911465,15.9109535127938,50.9901749246747,26.2079980923158,-0.255246434787159
"19966","sector3","NO",0.0713601149618626,15.8300786796478,19.4726503786632,25.2016294628744,1.99327938551684
"32508","sector1","SI",10.7631934895636,18.9020271187577,49.9314151964075,33.8148141222326,2.4739013125474
"4390","sector1","SI",9.01664171325874,13.2783359070967,42.7586532352743,23.252633451514,0.893827291789655
"5384","sector1","NO",25.7353956425998,10.7239040098008,9.88069961397787,25.8654531562768,2.77761277605817
"15851","sector1","NO",17.9540763414445,21.1592612064985,19.8866907375192,24.4646019038846,2.32814312766124
"3371","sector1","NO",5.97158363088965,10.9225367431848,14.2306640123257,30.5293906421836,0.980546068025554
"3063","sector2","NO",0.988111756108305,14.2590542836046,16.8308270523008,27.481683255631,1.23397293930372
"1828","sector1","SI",3.35316936050358,11.6917699059429,36.3017306341142,25.6760938268443,0.768713884917478
"29597","sector3","NO",9.61598649579001,12.0774823943459,10.3650542645692,20.0064961861962,0.498981830157148
"19565","sector3","SI",8.08090966152859,16.6456993281067,52.3263648567715,25.8216514480325,0.74266117333666
"3309","sector2","NO",15.550874955112,20.1344129348753,22.9262015469288,29.224299796689,-1.30735998493125
"19329","sector3","SI",2.55762697070306,11.0757718540089,36.5410506739987,26.2568324279228,0.96272237625868
"5505","sector2","SI",4.71909631043673,11.9187361361407,40.5403792588969,26.1187803481521,-1.26496348858525
"11091","sector1","NO",5.2638486539945,10.8766234174026,15.6157348853612,28.2413147917528,1.81947823347804
"10272","sector3","NO",6.13122095819563,16.4934142412666,17.9520550439219,44.8212793447203,4.06407199023104
"6360","sector3","SI",13.3147505387188,15.586755721083,49.6158561306815,24.8530839992861,-0.436173636784899
"25844","sector1","SI",7.97613707329047,18.4618097546961,57.4597741209335,24.6818467245881,1.63343234002709
"816","sector3","NO",8.79958843770337,11.7055080202401,16.5702096816145,23.6269604801795,0.682797099544011
"1858","sector3","NO",20.8482484706639,15.7342878288232,20.7029692894768,22.6705851482318,-0.687272652214281
"29838","sector3","SI",9.16835251222265,16.5635371309649,51.0004263179114,20.0663842719242,1.6176956621762
"6029","sector3","SI",4.69625842291862,15.0960143897316,46.6963937999952,27.3391072210992,2.84030732052933
"31494","sector2","NO",4.1381578007713,15.48541831365,14.5569102770567,22.4437527782781,-3.74164952751915
"8692","sector3","NO",0.303265197440005,13.0415973048857,16.2175214241803,20.9238499966424,0.876287039733605
"15937","sector2","SI",8.40115975989887,10.8928454917424,37.090486549548,21.5984012155173,-3.12789687391153
"23018","sector1","SI",17.5565067910142,14.4445375253531,46.6090811934972,18.6993689919235,1.14613214692769
"16382","sector2","NO",8.09155541129041,11.2336648855971,11.6061690861671,24.6722943993474,-2.64710058145531
"30114","sector2","NO",2.52566102426499,13.2374430978147,15.4706593261041,27.4240626238941,-1.97234994985034
"10433","sector3","SI",19.0832745089176,10.4380886632159,33.7666716559764,25.7024371611826,3.34520767295856
